# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CG43340	FBgn0263077	FBtr0306942	protein_coding	1	63	165	302	3	2	9	14	0	270	165	0	0	0	2	0	1	0	0	60	6
CG43340	FBgn0263077	FBtr0306943	protein_coding	2	68	172	266	10	2	9	15	0	226	172	0	0	0	2	0	2	0	0	65	6
CG43340	FBgn0263077	FBtr0331951	protein_coding	0	24	26	481	3	2	9	14	0	449	26	0	0	0	2	0	0	0	0	21	6
CG43340	FBgn0263077	FBtr0331952	protein_coding	1	53	155	130	10	1	7	15	0	80	155	0	0	0	3	0	1	0	0	50	20
CG43341	FBgn0263046	FBtr0306944	protein_coding	0	3	0	72	10	0	7	31	0	0	0	0	0	0	1	0	0	0	0	2	24
CG43342	FBgn0263047	FBtr0306948	protein_coding	0	7	11	55	1	0	3	26	0	1	11	0	0	0	0	0	0	0	0	7	24
CG43345	FBgn0263050	FBtr0306974	protein_coding	0	3	6	21	2	0	0	11	0	4	6	0	0	0	0	0	0	0	0	3	4
CG43345	FBgn0263050	FBtr0346589	protein_coding	0	3	6	24	2	0	0	11	0	4	6	0	0	0	0	0	0	0	0	3	7
CG43346	FBgn0263051	FBtr0306975	protein_coding	0	3	1	28	0	2	9	11	0	4	1	0	0	0	0	0	0	0	0	1	4
CG43346	FBgn0263051	FBtr0306976	protein_coding	0	1	1	23	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	1	12
CG43346	FBgn0263051	FBtr0346588	protein_coding	0	3	1	31	0	2	9	11	0	4	1	0	0	0	0	0	0	0	0	1	7
CG43347	FBgn0263072	FBtr0307021	protein_coding	0	34	6	57	2	1	1	2	0	52	6	0	0	0	0	0	0	0	0	33	0
CG43347	FBgn0263072	FBtr0307022	protein_coding	0	34	6	66	8	1	1	5	0	52	6	0	0	0	0	0	0	0	0	33	0
CG43347	FBgn0263072	FBtr0332390	protein_coding	0	34	5	58	2	1	1	2	0	53	5	0	0	0	0	0	0	0	0	33	0
CG43348	FBgn0263080	FBtr0307096	protein_coding	0	3	1	51	8	1	2	8	0	0	1	0	0	0	0	0	0	0	1	1	33
CG43348	FBgn0263080	FBtr0335380	protein_coding	0	3	1	57	8	1	2	14	0	0	1	0	0	0	0	0	0	0	1	1	33
CG43349	FBgn0263081	FBtr0307097	protein_coding	0	3	0	60	3	0	0	33	0	0	0	0	0	0	2	0	0	0	0	1	24
CG43349	FBgn0263081	FBtr0335381	protein_coding	0	1	0	63	3	0	0	36	0	0	0	0	0	0	0	0	0	0	0	1	24
CG4335	FBgn0038795	FBtr0083894	protein_coding	0	9	11	38	2	0	1	17	0	5	11	0	0	0	1	0	0	0	0	9	13
CG43350	FBgn0263082	FBtr0307098	protein_coding	2	4	8	87	3	0	0	33	0	2	8	0	0	0	1	0	2	0	0	3	49
CG43350	FBgn0263082	FBtr0336626	protein_coding	2	3	8	89	5	0	0	33	0	2	8	0	0	0	0	0	2	0	0	3	49
CG43351	FBgn0263083	FBtr0307099	protein_coding	0	3	2	23	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	3	14
CG43354	FBgn0263086	FBtr0307101	protein_coding	0	0	0	32	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	10
CG43355	FBgn0263087	FBtr0307103	protein_coding	0	5	10	52	0	0	3	25	0	0	10	0	0	0	0	0	0	0	0	5	24
CG43355	FBgn0263087	FBtr0308135	protein_coding	0	6	10	67	28	0	3	9	0	3	10	0	0	0	1	0	0	0	0	5	25
CG43362	FBgn0263094	FBtr0307109	protein_coding	0	0	0	57	1	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	20
CG43366	FBgn0263109	FBtr0307307	protein_coding	1	34	37	374	0	2	12	4	0	347	37	0	0	0	0	0	1	0	0	32	11
CG43367	FBgn0263110	FBtr0307309	protein_coding	0	195	31	577	27	0	9	18	0	535	31	0	0	0	26	0	0	0	0	172	10
CG43367	FBgn0263110	FBtr0307310	protein_coding	0	195	31	577	27	0	9	18	0	535	31	0	0	0	26	0	0	0	0	172	10
CG43367	FBgn0263110	FBtr0307311	protein_coding	0	185	28	599	27	8	34	18	0	532	28	0	0	0	26	0	0	0	0	153	10
CG43367	FBgn0263110	FBtr0307312	protein_coding	0	183	28	595	27	8	24	18	0	522	28	0	0	0	24	0	0	0	0	153	25
CG43371	FBgn0263114	FBtr0307338	protein_coding	0	7	1	30	11	0	0	15	0	0	1	0	0	0	2	0	0	0	0	5	4
CG43373	FBgn0263131	FBtr0307367	protein_coding	0	53	32	1219	69	2	10	20	0	1098	32	0	0	0	11	0	0	0	0	43	27
CG43373	FBgn0263131	FBtr0307368	protein_coding	0	104	46	890	5	2	14	28	0	822	46	0	0	0	10	0	0	0	0	96	27
CG43376	FBgn0263206	FBtr0307577	protein_coding	0	2	1	34	0	0	0	18	0	3	1	0	0	0	1	0	0	0	0	1	14
CG4338	FBgn0038313	FBtr0083066	protein_coding	0	6	6	19	0	0	0	10	0	0	6	0	0	0	0	0	0	0	0	6	9
CG43386	FBgn0263216	FBtr0307591	protein_coding	0	1	1	66	0	0	1	10	0	53	1	0	0	0	0	0	0	0	0	1	2
CG43386	FBgn0263216	FBtr0307592	protein_coding	0	7	2	49	2	0	1	0	0	44	2	0	0	0	0	0	0	0	0	7	2
CG43386	FBgn0263216	FBtr0307593	protein_coding	0	8	2	94	2	1	4	0	0	81	2	0	0	0	0	0	0	0	0	7	7
CG43389	FBgn0263246	FBtr0308062	protein_coding	0	4	3	53	11	2	9	18	0	0	3	0	0	0	1	0	0	0	0	1	15
CG43390	FBgn0263247	FBtr0308059	protein_coding	0	2	0	18	1	0	3	9	0	0	0	0	0	0	0	0	0	0	0	2	5
CG43391	FBgn0263248	FBtr0308058	protein_coding	0	0	0	15	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7
CG43392	FBgn0263249	FBtr0308060	protein_coding	0	1	0	17	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	8
CG43393	FBgn0263250	FBtr0308240	protein_coding	2	6	9	78	11	0	0	37	0	7	9	0	0	0	1	0	1	1	0	5	24
CG43394	FBgn0263256	FBtr0308298	protein_coding	0	25	11	169	11	0	7	16	0	120	11	0	0	0	1	0	0	0	0	24	16
CG43394	FBgn0263256	FBtr0308299	protein_coding	0	59	22	193	1	0	7	9	0	164	22	0	0	0	4	0	0	0	0	55	16
CG43394	FBgn0263256	FBtr0330321	protein_coding	0	59	22	303	1	0	6	9	0	253	22	0	0	0	4	0	0	0	0	55	38
CG43394	FBgn0263256	FBtr0339672	protein_coding	0	25	11	279	11	0	6	16	0	209	11	0	0	0	1	0	0	0	0	24	38
CG43394	FBgn0263256	FBtr0344862	protein_coding	0	23	14	160	3	0	7	25	0	110	14	0	0	0	1	0	0	0	0	22	16
CG43396	FBgn0263270	FBtr0308492	protein_coding	0	1	4	54	1	0	0	27	0	0	4	0	0	0	0	0	0	0	0	1	26
CG43397	FBgn0263271	FBtr0308493	protein_coding	0	2	0	82	18	1	8	30	0	2	0	0	0	0	0	0	0	0	0	1	24
CG43397	FBgn0263271	FBtr0308494	protein_coding	0	3	0	81	12	1	8	30	0	8	0	0	0	0	1	0	0	0	0	1	24
CG43400	FBgn0263314	FBtr0308708	protein_coding	0	5	8	60	4	1	5	15	0	1	8	0	0	0	1	0	0	0	0	3	36
CG43401	FBgn0263320	FBtr0308744	protein_coding	0	2	6	77	4	0	3	45	0	0	6	0	0	0	0	0	0	0	0	2	25
CG43401	FBgn0263320	FBtr0343841	protein_coding	0	2	6	81	10	0	3	43	0	0	6	0	0	0	0	0	0	0	0	2	25
CG43402	FBgn0263321	FBtr0308745	protein_coding	1	14	24	56	0	1	3	25	0	0	24	0	0	0	0	0	1	0	0	13	28
CG43402	FBgn0263321	FBtr0343842	protein_coding	1	15	24	79	12	1	6	34	0	0	24	0	0	0	1	0	1	0	0	13	27
CG43403	FBgn0263322	FBtr0308746	protein_coding	0	0	2	99	7	0	2	64	0	0	2	0	0	0	0	0	0	0	0	0	26
CG43405	FBgn0263324	FBtr0475222	protein_coding	0	4	1	65	1	0	3	28	0	4	1	0	0	0	2	0	0	0	0	2	31
CG43407	FBgn0263326	FBtr0308782	protein_coding	0	2	4	56	2	1	1	35	0	0	4	0	0	0	0	0	0	0	0	1	18
CG43407	FBgn0263326	FBtr0342757	protein_coding	0	2	4	56	11	1	1	26	0	0	4	0	0	0	0	0	0	0	0	1	18
CG4341	FBgn0028481	FBtr0077949	protein_coding	0	74	11	1057	9	2	10	33	0	1007	11	0	0	0	10	0	0	0	1	62	6
CG4341	FBgn0028481	FBtr0305064	protein_coding	0	73	11	1057	9	1	5	33	0	1012	11	0	0	0	10	0	0	0	1	62	6
CG43428	FBgn0263376	FBtr0475189	protein_coding	0	16	14	63	37	0	1	21	0	0	14	0	0	0	0	0	0	0	0	16	4
CG43438	FBgn0263386	FBtr0309073	protein_coding	1	2	7	57	3	0	3	19	0	0	7	0	0	0	0	0	1	0	0	2	32
CG43439	FBgn0263387	FBtr0309074	protein_coding	0	7	2	115	19	2	22	34	0	9	2	0	0	0	1	0	0	0	0	4	32
CG43445	FBgn0263399	FBtr0309175	protein_coding	0	1	5	85	6	0	2	47	0	0	5	0	0	0	0	0	0	0	0	1	30
CG43446	FBgn0263400	FBtr0309176	protein_coding	0	14	14	65	2	1	6	35	0	4	14	0	0	0	3	0	0	0	0	12	19
CG43446	FBgn0263400	FBtr0309177	protein_coding	0	15	13	65	2	1	6	35	0	4	13	0	0	0	2	0	0	0	0	13	19
CG43447	FBgn0263401	FBtr0309178	protein_coding	0	3	3	59	8	1	2	15	0	0	3	0	0	0	0	0	0	0	0	2	34
CG43448	FBgn0263402	FBtr0309181	protein_coding	1	11	10	104	4	0	0	50	0	15	10	0	0	0	2	0	1	0	0	9	37
CG43449	FBgn0263403	FBtr0309182	protein_coding	0	0	2	52	5	0	1	25	0	0	2	0	0	0	0	0	0	0	0	0	21
CG43449	FBgn0263403	FBtr0309183	protein_coding	0	0	2	59	14	0	1	23	0	0	2	0	0	0	0	0	0	0	0	0	21
CG43450	FBgn0263404	FBtr0309189	protein_coding	0	0	2	41	1	0	0	21	0	0	2	0	0	0	0	0	0	0	0	0	19
CG4360	FBgn0038787	FBtr0083899	protein_coding	0	17	1	49	14	0	2	16	0	5	1	0	0	0	1	0	0	0	0	16	12
CG4360	FBgn0038787	FBtr0113252	protein_coding	0	12	1	54	22	0	2	16	0	2	1	0	0	0	1	0	0	0	0	11	12
CG43610	FBgn0263585	FBtr0479870	protein_coding	0	3	2	38	2	0	2	22	0	2	2	0	0	0	0	0	0	0	0	3	10
CG43618	FBgn0263596	FBtr0309894	protein_coding	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1
CG4362	FBgn0038784	FBtr0083900	protein_coding	0	9	8	76	0	0	1	27	0	22	8	0	0	0	2	0	0	0	0	8	27
CG4363	FBgn0034663	FBtr0071740	protein_coding	1	18	10	89	5	0	1	27	0	9	10	0	0	0	3	1	0	0	0	16	49
CG43630	FBgn0263621	FBtr0309980	protein_coding	0	3	4	29	0	0	0	18	0	0	4	0	0	0	0	0	0	0	0	3	11
CG43638	FBgn0263647	FBtr0310008	protein_coding	0	7	4	107	6	1	3	29	0	0	4	0	0	0	0	0	0	0	0	6	69
CG4364	FBgn0032138	FBtr0079848	protein_coding	0	40	4	79	8	0	1	38	0	20	4	0	0	0	3	0	0	0	0	37	14
CG43645	FBgn0263654	FBtr0445727	protein_coding	0	2	1	56	0	0	4	20	0	2	1	0	0	0	2	0	0	0	0	0	32
CG43646	FBgn0263655	FBtr0310091	protein_coding	0	2	0	26	0	0	0	7	0	6	0	0	0	0	1	0	0	0	0	1	14
CG43647	FBgn0263656	FBtr0310092	protein_coding	0	1	2	11	0	0	0	4	0	2	2	0	0	0	1	0	0	0	0	0	6
CG43658	FBgn0263706	FBtr0310335	protein_coding	1	80	12	1096	19	0	2	0	0	1068	12	0	0	1	2	0	0	0	0	79	9
CG43658	FBgn0263706	FBtr0310336	protein_coding	1	53	5	385	19	1	9	0	0	345	5	0	0	1	1	0	0	0	0	51	14
CG43658	FBgn0263706	FBtr0310337	protein_coding	1	53	5	592	19	1	6	0	0	538	5	0	0	1	1	0	0	0	0	51	31
CG43658	FBgn0263706	FBtr0310338	protein_coding	1	56	5	843	19	0	3	0	0	821	5	0	0	1	1	0	0	0	0	55	2
CG43658	FBgn0263706	FBtr0310339	protein_coding	1	55	5	596	19	2	8	5	0	536	5	0	0	1	2	0	0	0	0	51	31
CG43658	FBgn0263706	FBtr0330597	protein_coding	1	57	5	381	15	1	9	0	0	345	5	0	0	1	1	0	0	0	0	55	14
CG43658	FBgn0263706	FBtr0342802	protein_coding	1	57	5	588	15	1	6	0	0	538	5	0	0	1	1	0	0	0	0	55	31
CG43658	FBgn0263706	FBtr0342803	protein_coding	2	54	5	214	19	2	17	0	0	164	5	0	1	1	1	0	0	0	0	51	17
CG43659	FBgn0263707	FBtr0310345	protein_coding	0	3	5	82	3	0	2	23	0	0	5	0	0	0	0	0	0	0	0	3	54
CG43666	FBgn0263741	FBtr0310390	protein_coding	0	11	7	37	5	0	0	1	0	0	7	0	0	0	0	0	0	0	0	11	31
CG43667	FBgn0263742	FBtr0310389	protein_coding	0	15	10	65	5	0	1	18	0	0	10	0	0	0	0	0	0	0	0	15	41
CG43668	FBgn0263743	FBtr0310388	protein_coding	0	12	6	83	5	1	2	28	0	3	6	0	0	0	1	0	0	0	0	10	46
CG4367	FBgn0038783	FBtr0473615	protein_coding	0	9	5	59	3	0	1	20	0	1	5	0	0	0	0	0	0	0	0	9	34
CG4367	FBgn0038783	FBtr0473616	protein_coding	0	10	5	59	1	0	1	22	0	1	5	0	0	0	1	0	0	0	0	9	34
CG43672	FBgn0263747	FBtr0479751	protein_coding	0	32	28	45	0	0	0	16	0	9	28	0	0	0	2	0	0	0	0	30	22
CG43673	FBgn0263748	FBtr0310395	protein_coding	0	10	6	28	0	0	3	15	0	3	6	0	0	0	1	0	0	0	0	9	8
CG43675	FBgn0263750	FBtr0310402	protein_coding	0	9	7	19	5	0	0	5	0	0	7	0	0	0	0	0	0	0	0	9	9
CG43675	FBgn0263750	FBtr0344371	protein_coding	0	10	7	22	5	1	1	5	0	6	7	0	0	0	0	0	0	0	0	9	5
CG43675	FBgn0263750	FBtr0344372	protein_coding	0	9	7	22	4	0	0	1	0	8	7	0	0	0	0	0	0	0	0	9	9
CG43677	FBgn0263760	FBtr0310452	protein_coding	1	7	6	88	25	0	0	33	0	0	6	0	0	0	1	0	1	0	0	6	30
CG43678	FBgn0263761	FBtr0310458	protein_coding	0	10	14	47	0	0	1	19	0	0	14	0	0	0	0	0	0	0	0	10	27
CG43679	FBgn0263762	FBtr0310456	protein_coding	0	2	2	69	8	0	1	30	0	5	2	0	0	0	1	0	0	0	0	1	25
CG43679	FBgn0263762	FBtr0310457	protein_coding	0	2	2	58	8	0	0	30	0	0	2	0	0	0	1	0	0	0	0	1	20
CG43680	FBgn0263763	FBtr0310455	protein_coding	0	0	3	75	4	0	2	41	0	0	3	0	0	0	0	0	0	0	0	0	28
CG43689	FBgn0263772	FBtr0310491	protein_coding	0	24	4	134	15	0	6	5	0	99	4	0	0	0	2	0	0	0	0	22	11
CG43689	FBgn0263772	FBtr0310492	protein_coding	0	24	4	105	1	0	6	16	0	73	4	0	0	0	2	0	0	0	0	22	11
CG43689	FBgn0263772	FBtr0310493	protein_coding	0	24	4	105	1	0	6	16	0	73	4	0	0	0	2	0	0	0	0	22	11
CG43689	FBgn0263772	FBtr0310494	protein_coding	0	33	9	127	10	0	6	2	0	100	9	0	0	0	2	0	0	0	0	31	11
CG43689	FBgn0263772	FBtr0310495	protein_coding	0	33	9	127	10	0	6	2	0	100	9	0	0	0	2	0	0	0	0	31	11
CG43689	FBgn0263772	FBtr0339681	protein_coding	0	32	8	129	10	0	6	2	0	102	8	0	0	0	2	0	0	0	0	30	11
CG43689	FBgn0263772	FBtr0473379	protein_coding	0	33	9	133	10	0	6	2	0	100	9	0	0	0	2	0	0	0	0	31	17
CG43691	FBgn0263774	FBtr0310562	protein_coding	0	75	85	107	6	0	1	42	0	5	85	0	0	0	0	0	0	0	0	75	53
CG43691	FBgn0263774	FBtr0345942	protein_coding	0	75	85	110	14	0	1	37	0	5	85	0	0	0	0	0	0	0	0	75	53
CG43693	FBgn0263776	FBtr0310563	protein_coding	0	47	0	364	2	0	2	18	0	307	0	0	0	0	5	0	0	0	0	43	39
CG43693	FBgn0263776	FBtr0310564	protein_coding	1	48	0	407	2	0	4	18	0	357	0	0	0	0	5	1	0	0	0	44	30
CG43693	FBgn0263776	FBtr0310565	protein_coding	0	47	0	444	2	0	2	18	0	387	0	0	0	0	4	0	0	0	0	44	38
CG43693	FBgn0263776	FBtr0310566	protein_coding	0	49	0	293	2	2	10	18	0	232	0	0	0	0	4	0	0	0	0	44	34
CG43693	FBgn0263776	FBtr0310567	protein_coding	0	48	0	293	2	1	9	18	0	233	0	0	0	0	4	0	0	0	0	44	34
CG43693	FBgn0263776	FBtr0310568	protein_coding	0	49	0	96	2	0	3	18	0	61	0	0	0	0	4	0	0	0	0	46	15
CG43693	FBgn0263776	FBtr0310569	protein_coding	0	51	1	439	2	0	2	18	0	382	1	0	0	0	5	0	0	0	0	48	38
CG43694	FBgn0263777	FBtr0310577	protein_coding	0	0	2	45	5	0	2	24	0	0	2	0	0	0	0	0	0	0	0	0	14
CG43702	FBgn0263841	FBtr0321302	protein_coding	0	0	2	44	1	0	0	20	0	2	2	0	0	0	0	0	0	0	0	0	21
CG43702	FBgn0263841	FBtr0321303	protein_coding	1	0	2	42	1	0	0	20	0	0	2	0	0	0	0	1	0	0	0	0	21
CG43703	FBgn0263842	FBtr0321298	protein_coding	0	1	3	71	1	0	0	31	0	3	3	0	0	0	0	0	0	0	0	1	36
CG43707	FBgn0263846	FBtr0321304	protein_coding	0	177	37	237	20	7	41	14	0	143	37	0	0	0	14	0	0	0	0	160	29
CG43707	FBgn0263846	FBtr0321305	protein_coding	0	166	37	150	20	1	10	14	0	85	37	0	0	0	9	0	0	0	0	160	26
CG43707	FBgn0263846	FBtr0321306	protein_coding	1	185	44	218	20	4	13	14	0	155	44	0	1	0	16	0	0	0	0	169	29
CG43707	FBgn0263846	FBtr0321307	protein_coding	0	184	45	232	21	4	13	26	0	155	45	0	0	0	16	0	0	0	0	168	29
CG43707	FBgn0263846	FBtr0321308	protein_coding	1	178	43	226	20	4	13	14	0	163	43	0	1	0	15	0	0	0	0	162	29
CG43707	FBgn0263846	FBtr0321309	protein_coding	0	42	5	82	20	0	3	14	0	19	5	0	0	0	5	0	0	0	0	39	29
CG43707	FBgn0263846	FBtr0330223	protein_coding	0	186	45	217	18	4	13	14	0	155	45	0	0	0	16	0	0	0	0	170	29
CG43709	FBgn0263848	FBtr0321317	protein_coding	0	11	13	87	5	0	1	32	0	0	13	0	0	0	1	0	0	0	0	10	49
CG43710	FBgn0263849	FBtr0321316	protein_coding	0	25	31	66	0	0	0	31	0	0	31	0	0	0	0	0	0	0	0	25	35
CG43711	FBgn0263850	FBtr0321315	protein_coding	0	30	28	47	0	0	0	31	0	0	28	0	0	0	0	0	0	0	0	30	16
CG4372	FBgn0034665	FBtr0071738	protein_coding	0	34	9	64	0	0	0	32	0	0	9	0	0	0	0	0	0	0	0	34	32
CG43725	FBgn0263971	FBtr0329904	protein_coding	0	3	0	32	2	0	2	8	0	0	0	0	0	0	0	0	0	0	0	3	20
CG43731	FBgn0263982	FBtr0330018	protein_coding	0	3	7	55	24	0	1	12	0	0	7	0	0	0	0	0	0	0	0	3	18
CG43732	FBgn0263983	FBtr0330024	protein_coding	0	15	0	866	112	5	16	3	0	693	0	0	0	0	7	0	0	0	0	3	49
CG43732	FBgn0263983	FBtr0346867	protein_coding	0	8	0	381	12	5	16	24	0	280	0	0	0	0	0	0	0	0	0	3	49
CG43736	FBgn0263993	FBtr0330261	protein_coding	0	5	5	59	4	0	0	11	0	44	5	0	0	0	0	0	0	0	0	5	0
CG43736	FBgn0263993	FBtr0330262	protein_coding	0	5	5	44	1	0	0	6	0	37	5	0	0	0	0	0	0	0	0	5	0
CG43736	FBgn0263993	FBtr0330263	protein_coding	0	14	4	26	7	2	8	2	0	3	4	0	0	0	0	0	0	0	0	12	6
CG43736	FBgn0263993	FBtr0330264	protein_coding	0	10	5	75	7	0	0	2	0	66	5	0	0	0	0	0	0	0	0	10	0
CG43736	FBgn0263993	FBtr0330265	protein_coding	2	14	5	23	7	2	5	2	0	4	5	0	0	1	0	1	0	0	0	12	6
CG43736	FBgn0263993	FBtr0330266	protein_coding	0	12	9	89	3	0	0	20	0	66	9	0	0	0	0	0	0	0	0	12	0
CG43736	FBgn0263993	FBtr0330267	protein_coding	0	16	8	40	3	2	8	20	0	3	8	0	0	0	0	0	0	0	0	14	6
CG43736	FBgn0263993	FBtr0330268	protein_coding	0	17	11	82	9	0	0	20	0	53	11	0	0	0	0	0	0	0	0	17	0
CG43736	FBgn0263993	FBtr0345896	protein_coding	0	5	5	85	4	0	0	11	0	67	5	0	0	0	0	0	0	0	0	5	3
CG43736	FBgn0263993	FBtr0345897	protein_coding	0	5	5	85	4	0	0	11	0	67	5	0	0	0	0	0	0	0	0	5	3
CG43736	FBgn0263993	FBtr0345898	protein_coding	0	17	11	83	9	0	0	20	0	53	11	0	0	0	0	0	0	0	0	17	1
CG43737	FBgn0263994	FBtr0330259	protein_coding	0	40	24	111	19	0	7	10	0	65	24	0	0	0	0	0	0	0	0	40	10
CG43737	FBgn0263994	FBtr0330260	protein_coding	0	41	24	110	19	0	7	10	0	64	24	0	0	0	0	0	0	0	0	41	10
CG43739	FBgn0263996	FBtr0330258	protein_coding	0	3	0	675	41	1	4	17	0	601	0	0	0	0	2	0	0	0	0	0	14
CG4374	FBgn0039078	FBtr0303342	protein_coding	0	28	11	1349	22	4	25	27	0	1258	11	0	0	0	2	0	0	0	0	23	18
CG4374	FBgn0039078	FBtr0310575	protein_coding	0	25	11	497	22	2	17	27	0	407	11	0	0	0	1	0	0	0	0	23	24
CG43740	FBgn0263997	FBtr0330322	protein_coding	1	9	4	165	8	0	3	6	0	136	4	0	1	0	2	0	0	0	0	7	13
CG43740	FBgn0263997	FBtr0330323	protein_coding	1	9	4	165	8	0	3	6	0	136	4	0	1	0	2	0	0	0	0	7	13
CG43740	FBgn0263997	FBtr0330324	protein_coding	1	11	9	158	1	0	3	6	0	136	9	0	1	0	2	0	0	0	0	9	13
CG43742	FBgn0263999	FBtr0334012	protein_coding	0	7	15	43	1	0	0	15	0	10	15	0	0	0	2	0	0	0	0	5	19
CG4375	FBgn0031295	FBtr0077997	protein_coding	0	18	11	105	10	1	6	44	0	0	11	0	0	0	1	0	0	0	0	16	45
CG43750	FBgn0264081	FBtr0330686	protein_coding	0	21	25	61	2	0	0	23	0	0	25	0	0	0	0	0	0	0	0	21	36
CG43750	FBgn0264081	FBtr0335464	protein_coding	0	21	25	66	2	0	0	28	0	0	25	0	0	0	0	0	0	0	0	21	36
CG43755	FBgn0264086	FBtr0330695	protein_coding	0	16	7	52	3	0	1	13	0	25	7	0	0	0	0	0	0	0	0	16	10
CG43755	FBgn0264086	FBtr0330696	protein_coding	0	15	7	28	0	0	1	17	0	0	7	0	0	0	0	0	0	0	0	15	10
CG43759	FBgn0264090	FBtr0331156	protein_coding	0	16	1	999	5	4	8	20	0	956	1	0	0	0	2	0	0	0	0	10	12
CG43759	FBgn0264090	FBtr0331157	protein_coding	0	17	3	996	2	4	8	20	0	956	3	0	0	0	2	0	0	0	0	11	12
CG43759	FBgn0264090	FBtr0332994	protein_coding	0	16	1	1009	30	4	8	5	0	956	1	0	0	0	2	0	0	0	0	10	12
CG43759	FBgn0264090	FBtr0343982	protein_coding	0	15	1	999	5	3	6	20	0	958	1	0	0	0	2	0	0	0	0	10	12
CG43760	FBgn0264260	FBtr0331279	protein_coding	0	4	4	78	1	1	6	43	0	0	4	0	0	0	0	0	0	0	0	3	28
CG4377	FBgn0034664	FBtr0071739	protein_coding	0	30	14	86	1	0	0	43	0	11	14	0	0	0	1	0	0	0	0	29	32
CG43773	FBgn0264295	FBtr0331498	protein_coding	0	5	2	63	5	0	1	32	0	0	2	0	0	0	0	0	0	0	0	5	25
CG43774	FBgn0264296	FBtr0331499	protein_coding	0	7	5	94	4	1	4	50	0	0	5	0	0	0	0	0	0	0	1	5	36
CG43775	FBgn0264297	FBtr0331500	protein_coding	0	22	3	71	36	0	0	12	0	11	3	0	0	0	5	0	0	0	0	17	16
CG43776	FBgn0264298	FBtr0331501	protein_coding	0	15	8	76	18	4	23	12	0	11	8	0	0	0	5	0	0	0	0	7	16
CG43776	FBgn0264298	FBtr0343439	protein_coding	0	9	8	59	18	0	2	12	0	5	8	0	0	0	3	0	0	0	0	7	24
CG43777	FBgn0264299	FBtr0331502	protein_coding	0	17	5	79	1	5	43	12	0	11	5	0	0	0	5	0	0	0	0	7	16
CG43777	FBgn0264299	FBtr0343440	protein_coding	0	11	5	62	1	1	22	12	0	5	5	0	0	0	3	0	0	0	0	7	24
CG43777	FBgn0264299	FBtr0343441	protein_coding	0	7	5	35	1	0	0	12	0	3	5	0	0	0	0	0	0	0	0	7	19
CG43778	FBgn0264308	FBtr0331503	protein_coding	0	37	5	745	67	0	7	20	0	634	5	0	0	0	5	0	0	0	0	33	20
CG43778	FBgn0264308	FBtr0331504	protein_coding	0	23	4	641	6	0	7	20	0	589	4	0	0	0	2	0	0	0	0	21	20
CG43778	FBgn0264308	FBtr0331505	protein_coding	0	27	1	760	67	1	22	20	0	634	1	0	0	0	5	0	0	0	0	22	20
CG43778	FBgn0264308	FBtr0479944	protein_coding	0	39	7	741	63	0	7	20	0	634	7	0	0	0	5	0	0	0	0	35	20
CG43779	FBgn0264301	FBtr0331506	protein_coding	0	6	6	39	0	0	0	19	0	0	6	0	0	0	0	0	0	0	0	6	20
CG43780	FBgn0264302	FBtr0331507	protein_coding	0	5	0	86	28	2	7	25	0	2	0	0	0	0	1	0	0	0	0	2	24
CG43780	FBgn0264302	FBtr0331508	protein_coding	0	5	0	86	28	2	7	25	0	2	0	0	0	0	1	0	0	0	0	2	24
CG43781	FBgn0264303	FBtr0331509	protein_coding	0	7	0	84	24	2	9	25	0	2	0	0	0	0	1	0	0	0	0	4	24
CG43781	FBgn0264303	FBtr0331510	protein_coding	0	7	0	84	24	2	9	25	0	2	0	0	0	0	1	0	0	0	0	4	24
CG43783	FBgn0264305	FBtr0331516	protein_coding	0	68	16	71	11	0	14	24	0	20	16	0	0	0	4	0	0	0	0	64	6
CG43783	FBgn0264305	FBtr0331517	protein_coding	0	68	17	70	11	0	14	24	0	19	17	0	0	0	4	0	0	0	0	64	6
CG43783	FBgn0264305	FBtr0331518	protein_coding	0	83	25	327	11	2	8	24	0	272	25	0	0	0	5	0	0	0	0	76	17
CG43783	FBgn0264305	FBtr0331519	protein_coding	0	81	26	352	11	0	5	24	0	291	26	0	0	0	5	0	0	0	0	76	26
